job_name,creation_time,distance_unit,included_speed_limits,network_name,zone_id,probe_source,map_version,date_range_id,date_range_name,date_from,date_to,time_set_id,time_set_name,time_set_days,time_set_times,segment_id,new_segment_id,street_name,frc,speed_limit,distance_m,geometry_wkt,harmonic_avg_speed,average_speed,median_speed,speed_stddev,sample_size,normalized_sample_size,average_travel_time,median_travel_time,travel_time_stddev,travel_time_ratio,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202109353986,1285520202109353986,Noida Link Road,2,45,500.0,"LINESTRING(77.27539 28.62482,77.27508 28.62517,77.27502 28.62523,77.27496 28.62527,77.27488 28.62531,77.27436 28.62549,77.27373 28.6257,77.27313 28.62588,77.27243 28.62603,77.2718 28.62615,77.27139 28.62622,77.27119 28.62626,77.27104 28.62631,77.27088 28.62637,77.27074 28.62645)",48.2,49.0,49.1,5.9,241,0.3134,37.36,36.66,5.71,1.0,40,42,44,44,45,46,47,48,49,49,50,51,51,52,53,54,55,57,58
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202109353986,1285520202109353986,Noida Link Road,2,45,500.0,"LINESTRING(77.27539 28.62482,77.27508 28.62517,77.27502 28.62523,77.27496 28.62527,77.27488 28.62531,77.27436 28.62549,77.27373 28.6257,77.27313 28.62588,77.27243 28.62603,77.2718 28.62615,77.27139 28.62622,77.27119 28.62626,77.27104 28.62631,77.27088 28.62637,77.27074 28.62645)",46.4,47.7,47.9,6.3,286,0.3719,38.76,37.58,10.21,1.04,38,41,42,44,44,45,46,47,47,48,49,50,50,51,52,53,54,55,57
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202109353988,1285520202109353988,Noida Link Road,2,45,46.58,"LINESTRING(77.27074 28.62645,77.27061 28.62654,77.27053 28.6266,77.27042 28.62672,77.27041 28.62674)",51.6,52.6,52.7,7.2,237,0.3082,3.25,3.18,0.49,1.0,42,43,45,47,48,49,50,51,52,53,53,54,55,56,57,58,60,62,64
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202109353988,1285520202109353988,Noida Link Road,2,45,46.58,"LINESTRING(77.27074 28.62645,77.27061 28.62654,77.27053 28.6266,77.27042 28.62672,77.27041 28.62674)",50.1,51.9,52.6,7.8,290,0.3771,3.35,3.19,0.99,1.03,40,44,45,46,48,49,50,51,52,53,54,54,55,56,56,57,59,61,64
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202109353990,1285520202109353990,Noida Link Road,2,45,65.03,"LINESTRING(77.27041 28.62674,77.27033 28.62683,77.27025 28.62695,77.27019 28.62706,77.27013 28.62721,77.27012 28.62726)",49.7,50.6,50.7,6.5,236,0.3069,4.71,4.62,0.68,1.0,41,42,44,45,47,48,49,49,50,51,51,52,53,54,54,56,57,59,62
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202109353990,1285520202109353990,Noida Link Road,2,45,65.03,"LINESTRING(77.27041 28.62674,77.27033 28.62683,77.27025 28.62695,77.27019 28.62706,77.27013 28.62721,77.27012 28.62726)",48.7,50.1,50.6,7.2,290,0.3771,4.8,4.63,1.11,1.02,40,42,44,45,47,47,48,49,50,51,51,52,52,53,54,55,57,58,61
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202109353992,1285520202109353992,Noida Link Road,2,45,113.83,"LINESTRING(77.27012 28.62726,77.26999 28.62762,77.26995 28.62771,77.2699 28.62778,77.26986 28.62784,77.26979 28.62791,77.26972 28.62795,77.26965 28.62799,77.26956 28.62802,77.26947 28.62802)",34.1,36.2,36.4,8.1,233,0.303,12.03,11.26,3.44,1.0,22,26,28,30,32,33,34,35,36,36,37,39,39,40,41,43,44,45,50
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202109353992,1285520202109353992,Noida Link Road,2,45,113.83,"LINESTRING(77.27012 28.62726,77.26999 28.62762,77.26995 28.62771,77.2699 28.62778,77.26986 28.62784,77.26979 28.62791,77.26972 28.62795,77.26965 28.62799,77.26956 28.62802,77.26947 28.62802)",35.5,36.3,36.0,5.5,290,0.3771,11.54,11.38,1.77,0.96,28,30,31,32,33,33,34,35,35,36,37,38,38,39,40,40,41,43,46
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202118299648,1285520202118299648,Geeta Colony Road,2,60,39.75,"LINESTRING(77.27177 28.63082,77.27199 28.63052)",36.6,38.8,37.5,10.8,22,0.0286,3.91,3.82,0.87,1.0,27,28,30,31,32,34,35,37,37,38,39,39,39,40,40,41,42,49,56
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202118299648,1285520202118299648,Geeta Colony Road,2,60,39.75,"LINESTRING(77.27177 28.63082,77.27199 28.63052)",36.5,37.8,36.8,7.2,27,0.0351,3.92,3.89,0.8,1.0,26,29,31,31,31,34,35,35,36,37,38,41,42,43,43,46,46,47,47
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202134093824,1285520202134093824,Geeta Colony Road,2,60,17.8,"LINESTRING(77.27149 28.63122,77.27158 28.63108)",25.0,34.5,35.3,16.2,27,0.0351,2.56,1.82,2.05,1.0,11,13,15,20,22,30,31,32,34,35,35,39,39,39,40,43,44,56,69
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202134093824,1285520202134093824,Geeta Colony Road,2,60,17.8,"LINESTRING(77.27149 28.63122,77.27158 28.63108)",31.0,36.4,35.5,16.1,29,0.0377,2.07,1.81,1.1,0.81,17,23,25,27,29,30,35,35,35,36,36,37,37,39,40,43,43,44,45
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202150117376,1285520202150117376,,1,45,48.1,"LINESTRING(77.24669 28.62751,77.24673 28.62753,77.24678 28.62755,77.24688 28.62757,77.24704 28.62756,77.24715 28.62751)",16.9,17.7,16.0,4.8,3,0.0039,10.23,10.82,2.49,1.0,14,14,14,14,14,14,16,16,16,16,16,16,16,23,23,23,23,23,23
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202150117376,1285520202150117376,,1,45,48.1,"LINESTRING(77.24669 28.62751,77.24673 28.62753,77.24678 28.62755,77.24688 28.62757,77.24704 28.62756,77.24715 28.62751)",17.7,31.3,17.0,38.0,7,0.0091,9.81,10.19,4.91,0.96,11,11,13,13,13,13,13,13,17,17,17,22,22,22,27,27,27,117,117
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202155458560,1285520202155458560,Geeta Colony Road,2,50,282.62,"LINESTRING(77.27128 28.6314,77.27143 28.63094,77.27147 28.63056,77.27139 28.62923,77.27139 28.62887)",49.7,50.4,50.4,5.8,562,0.7308,20.47,20.19,2.63,1.0,41,44,45,46,47,48,49,49,50,50,51,52,52,53,54,55,55,57,59
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202155458560,1285520202155458560,Geeta Colony Road,2,50,282.62,"LINESTRING(77.27128 28.6314,77.27143 28.63094,77.27147 28.63056,77.27139 28.62923,77.27139 28.62887)",46.2,47.5,48.0,6.5,607,0.7893,22.03,21.2,5.42,1.08,38,40,42,43,44,45,46,47,47,48,49,49,50,51,51,52,53,55,57
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202158899200,1285520202158899200,Noida Link Road,4,70,45.01,"LINESTRING(77.27725 28.6225,77.27748 28.62215)",27.5,28.9,26.0,7.7,4,0.0052,5.9,6.23,1.54,1.0,21,21,21,21,21,26,26,26,26,26,30,30,30,30,30,39,39,39,39
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202158899200,1285520202158899200,Noida Link Road,4,70,45.01,"LINESTRING(77.27725 28.6225,77.27748 28.62215)",24.6,25.6,23.0,5.8,8,0.0104,6.58,7.05,1.31,1.11,19,19,21,21,21,23,23,23,23,23,24,24,28,28,28,29,29,38,38
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202166075392,1285520202166075392,Noida Link Road,2,60,37.54,"LINESTRING(77.27571 28.62437,77.2755 28.62465)",44.5,45.9,46.0,7.8,485,0.6307,3.04,2.94,0.61,1.0,33,36,38,40,41,42,43,44,45,46,47,48,49,50,51,52,54,56,58
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202166075392,1285520202166075392,Noida Link Road,2,60,37.54,"LINESTRING(77.27571 28.62437,77.2755 28.62465)",39.9,41.2,41.0,7.1,605,0.7867,3.39,3.3,0.7,1.11,31,32,34,35,37,38,38,39,40,41,42,43,44,45,46,47,49,51,53
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202177839104,1285520202177839104,Delhi Sachivalay Marg,1,55,98.37,"LINESTRING(77.24714 28.62611,77.24715 28.62587,77.24717 28.6256,77.24718 28.62542,77.24711 28.62523)",37.4,40.4,41.4,8.0,71,0.0923,9.48,8.55,4.52,1.0,24,32,35,37,38,39,39,40,41,41,42,43,44,44,45,46,47,50,51
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202177839104,1285520202177839104,Delhi Sachivalay Marg,1,55,98.37,"LINESTRING(77.24714 28.62611,77.24715 28.62587,77.24717 28.6256,77.24718 28.62542,77.24711 28.62523)",33.6,35.2,35.2,9.2,136,0.1769,10.54,10.06,2.43,1.11,24,27,29,30,31,32,33,34,35,35,36,37,37,38,39,39,40,41,44
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202182590464,1285520202182590464,Delhi Sachivalay Marg,1,70,154.16,"LINESTRING(77.24828 28.62703,77.2481 28.62691,77.24788 28.62682,77.24764 28.62667,77.24744 28.6265,77.24727 28.62632,77.24714 28.62611)",39.3,40.7,40.8,6.5,66,0.0858,14.12,13.6,3.29,1.0,24,35,36,38,38,39,40,40,40,41,41,42,43,43,44,45,47,49,51
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202182590464,1285520202182590464,Delhi Sachivalay Marg,1,70,154.16,"LINESTRING(77.24828 28.62703,77.2481 28.62691,77.24788 28.62682,77.24764 28.62667,77.24744 28.6265,77.24727 28.62632,77.24714 28.62611)",34.2,36.0,36.7,6.5,128,0.1664,16.21,15.12,4.79,1.15,21,29,32,33,34,35,35,36,36,37,37,38,38,39,41,41,42,43,44
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202213130240,1285520202213130240,Noida Link Road,4,55,269.53,"LINESTRING(77.27748 28.62215,77.27751 28.62212,77.27752 28.62205,77.27751 28.62198,77.27744 28.62193,77.27733 28.62189,77.27725 28.6219,77.27717 28.62195,77.27625 28.62337,77.27622 28.62364)",28.3,28.9,29.0,4.7,4,0.0052,34.32,33.46,6.35,1.0,22,22,22,22,22,29,29,29,29,29,31,31,31,31,31,33,33,33,33
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202213130240,1285520202213130240,Noida Link Road,4,55,269.53,"LINESTRING(77.27748 28.62215,77.27751 28.62212,77.27752 28.62205,77.27751 28.62198,77.27744 28.62193,77.27733 28.62189,77.27725 28.6219,77.27717 28.62195,77.27625 28.62337,77.27622 28.62364)",24.2,26.6,23.9,9.7,6,0.0078,40.02,40.6,12.43,1.17,18,18,18,18,18,18,24,24,24,24,27,27,27,29,29,29,44,44,44
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202217324544,1285520202217324544,Noida Link Road,2,45,291.17,"LINESTRING(77.27454 28.62845,77.27423 28.62813,77.27412 28.62799,77.27404 28.6278,77.27402 28.62761,77.27402 28.62749,77.27404 28.62739,77.27408 28.62721,77.27414 28.62704,77.27474 28.62612)",36.7,37.5,37.5,5.3,85,0.1105,28.54,27.95,4.14,1.0,29,31,34,34,34,35,35,35,37,38,38,38,39,39,40,41,42,45,47
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202217324544,1285520202217324544,Noida Link Road,2,45,291.17,"LINESTRING(77.27454 28.62845,77.27423 28.62813,77.27412 28.62799,77.27404 28.6278,77.27402 28.62761,77.27402 28.62749,77.27404 28.62739,77.27408 28.62721,77.27414 28.62704,77.27474 28.62612)",35.7,37.3,36.3,9.7,106,0.1378,29.38,28.88,6.38,1.03,27,31,32,33,34,34,35,36,36,36,37,38,38,39,40,40,43,45,46
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202237116416,1285520202237116416,Delhi Sachivalay Marg,3,70,9.09,"LINESTRING(77.2515 28.629,77.25143 28.62905)",0.0,0.0,0.0,,0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202237116416,1285520202237116416,Delhi Sachivalay Marg,3,70,9.09,"LINESTRING(77.2515 28.629,77.25143 28.62905)",0.0,0.0,0.0,,0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202237116417,1285520202237116417,Delhi Sachivalay Marg,3,70,9.09,"LINESTRING(77.25143 28.62905,77.2515 28.629)",40.6,40.6,40.6,0.0,1,0.0013,0.81,0.81,0.0,1.0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202237116417,1285520202237116417,Delhi Sachivalay Marg,3,70,9.09,"LINESTRING(77.25143 28.62905,77.2515 28.629)",28.9,31.8,29.0,12.3,3,0.0039,1.13,1.13,0.41,1.41,21,21,21,21,21,21,29,29,29,29,29,29,29,45,45,45,45,45,45
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202273554432,1285520202273554432,AH1,1,60,166.3,"LINESTRING(77.24691 28.62882,77.24692 28.62842,77.24693 28.62802,77.24693 28.62752,77.24693 28.62732)",41.0,43.7,43.8,9.1,512,0.6658,14.59,13.67,5.01,1.0,31,34,36,37,38,39,40,42,42,44,45,46,47,49,50,52,53,55,58
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202273554432,1285520202273554432,AH1,1,60,166.3,"LINESTRING(77.24691 28.62882,77.24692 28.62842,77.24693 28.62802,77.24693 28.62752,77.24693 28.62732)",26.0,30.6,30.9,10.5,629,0.8179,23.03,19.37,12.21,1.58,13,16,19,21,22,24,26,28,29,31,32,34,36,37,39,40,42,44,47
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202274177024,1285520202274177024,I G Slip Road,1,45,166.4,"LINESTRING(77.24709 28.63283,77.24712 28.63213,77.24715 28.63187,77.24719 28.63161,77.24722 28.63133)",38.9,44.6,43.9,11.5,30,0.039,15.39,13.65,10.28,1.0,30,31,38,38,39,40,42,42,44,44,45,46,47,47,48,50,53,59,67
